movie_title,tomatometer_rating,audience_rating,rating_discrepency
Dorfman in Love,21.0,51.0,30.0
Down a Dark Hall,50.0,20.0,30.0
Dracula II: Ascension,0.0,30.0,30.0
Drag Me to Hell,92.0,62.0,30.0
Dream House,6.0,36.0,30.0
Dreams Rewired,75.0,45.0,30.0
"Dude, Where's My Car?",17.0,47.0,30.0
Ed Gein,10.0,40.0,30.0
"Enemies, a Love Story",83.0,53.0,30.0
Eye of the Dolphin,29.0,59.0,30.0
Falling Inn Love,61.0,31.0,30.0
Family Plot,92.0,62.0,30.0
Fathers And Daughters,28.0,58.0,30.0
Fear No Evil,56.0,26.0,30.0
Feel the Noise,12.0,42.0,30.0
Filly Brown,42.0,72.0,30.0
Film Geek,64.0,34.0,30.0
Fireball (Muay Thai Dunk),8.0,38.0,30.0
Fixed Bayonets!,100.0,70.0,30.0
Flamenco,58.0,88.0,30.0
Footprints,41.0,71.0,30.0
For Ellen,67.0,37.0,30.0
For Love of the Game,45.0,75.0,30.0
Frankenstein,17.0,47.0,30.0
Frankenstein Meets the Wolf Man,25.0,55.0,30.0
Freaky Friday,87.0,57.0,30.0
Friday the 13th - The Final Chapter,20.0,50.0,30.0
Friday the 13th Part 3,12.0,42.0,30.0
Ghoulies II,0.0,30.0,30.0
"Girl, Interrupted",54.0,84.0,30.0
Girly,20.0,50.0,30.0
Go West,89.0,59.0,30.0
Godspeed,50.0,20.0,30.0
Gold Diggers of 1935,100.0,70.0,30.0
Golden Kingdom,100.0,70.0,30.0
Happily N'ever After,4.0,34.0,30.0
Happy Anniversary,83.0,53.0,30.0
Hard to be a God,95.0,65.0,30.0
Hardball,40.0,70.0,30.0
Harry and Walter Go to New York,63.0,33.0,30.0
Headspace,50.0,20.0,30.0
Helen,65.0,35.0,30.0
High Spirits,29.0,59.0,30.0
Horrid Henry: The Movie,9.0,39.0,30.0
Human Traffic,59.0,89.0,30.0
I Can Only Imagine,61.0,91.0,30.0
I Spit on Your Grave 2,0.0,30.0,30.0
Il Futuro,80.0,50.0,30.0
Insurgent,28.0,58.0,30.0
Ismael's Ghosts (Les fantômes d'Ismaël),53.0,23.0,30.0
It Follows,96.0,66.0,30.0
Jason's Lyric,61.0,91.0,30.0
Jimi: All Is by My Side,67.0,37.0,30.0
Johnny Be Good,0.0,30.0,30.0
Killing Ground,75.0,45.0,30.0
King's Ransom,2.0,32.0,30.0
Kirk Cameron's Saving Christmas,0.0,30.0,30.0
Knights of Badassdom,67.0,37.0,30.0
Knockaround Guys,21.0,51.0,30.0
Leviathan,84.0,54.0,30.0
Life Of Crime,67.0,37.0,30.0
Love Jones,67.0,97.0,30.0
Love and Death on Long Island,87.0,57.0,30.0
"Love, Rosie",33.0,63.0,30.0
Major Dundee,97.0,67.0,30.0
Malena,54.0,84.0,30.0
Manborg,88.0,58.0,30.0
Mario,100.0,70.0,30.0
Marked Woman,100.0,70.0,30.0
Martin Lawrence Live - Runteldat,39.0,69.0,30.0
Masterminds,19.0,49.0,30.0
Mia and the White Lion,88.0,58.0,30.0
Mogambo,85.0,55.0,30.0
Moll Flanders,43.0,73.0,30.0
Munyurangabo,92.0,62.0,30.0
Murder in the First,50.0,80.0,30.0
My Big Night (Mi Gran Noche),90.0,60.0,30.0
Naked,0.0,30.0,30.0
National Treasure,46.0,76.0,30.0
Neil Young Journeys,89.0,59.0,30.0
Never Say Never Again,67.0,37.0,30.0
Out for Justice,23.0,53.0,30.0
Over the GW,50.0,80.0,30.0
Page Eight,93.0,63.0,30.0
Paradise Road,48.0,78.0,30.0
Peggy Sue Got Married,85.0,55.0,30.0
Phase 7,80.0,50.0,30.0
Pink Panther 2,12.0,42.0,30.0
Pixels,16.0,46.0,30.0
Pretty Persuasion,32.0,62.0,30.0
Prince Avalanche,82.0,52.0,30.0
Prozac Nation,28.0,58.0,30.0
Rammbock: Berlin Undead,89.0,59.0,30.0
Red Heat,67.0,37.0,30.0
Red Joan,30.0,60.0,30.0
Rock 'N' Roll Frankenstein,60.0,30.0,30.0
Sample This,93.0,63.0,30.0
Savage Dog,73.0,43.0,30.0
Sebastiane,86.0,56.0,30.0
Second Sight,0.0,30.0,30.0
See No Evil 2,60.0,30.0,30.0
Shark Attack 3: Megalodon,20.0,50.0,30.0
Someone to Watch over Me,71.0,41.0,30.0
Son of Godzilla,60.0,30.0,30.0
Soul Surfer,45.0,75.0,30.0
Stealing Harvard,9.0,39.0,30.0
Stella Days,60.0,30.0,30.0
Stepmom,45.0,75.0,30.0
Stolen Summer,36.0,66.0,30.0
Stoned,15.0,45.0,30.0
Strange Invaders,63.0,33.0,30.0
Tacones Lejanos (High Heels),53.0,83.0,30.0
Taken 2,22.0,52.0,30.0
Term Life,0.0,30.0,30.0
The 3 Worlds of Gulliver,83.0,53.0,30.0
The Accidental Husband,6.0,36.0,30.0
The Bodyguard,34.0,64.0,30.0
The Crimson Kimono,100.0,70.0,30.0
The D Train,53.0,23.0,30.0
The Deep,94.0,64.0,30.0
The Dinner,46.0,16.0,30.0
The Divergent Series: Allegiant,11.0,41.0,30.0
The Great Outdoors,40.0,70.0,30.0
The Greatest Showman,56.0,86.0,30.0
The Grief of Others,100.0,70.0,30.0
The Happy House,60.0,30.0,30.0
The Harvest,71.0,41.0,30.0
The Knot,0.0,30.0,30.0
The Last Shot,62.0,32.0,30.0
The Legend of Hercules,3.0,33.0,30.0
The Little Hours,78.0,48.0,30.0
The Loved One,47.0,77.0,30.0
The Nightingale (Ye Ying - Le promeneur d'oiseau),90.0,60.0,30.0
The Odd Couple II,27.0,57.0,30.0
The Order,8.0,38.0,30.0
The Order of Myths,100.0,70.0,30.0
The Pied Piper,50.0,20.0,30.0
The Pink Panther,21.0,51.0,30.0
The Plague Dogs,60.0,90.0,30.0
The Price,75.0,45.0,30.0
The Seventh Victim,93.0,63.0,30.0
The Silence,30.0,0.0,30.0
The Slaughter Rule,74.0,44.0,30.0
The Star Chamber,71.0,41.0,30.0
The Story of Us,28.0,58.0,30.0
The Super,40.0,70.0,30.0
The Survivalist,96.0,66.0,30.0
The Toolbox Murders,0.0,30.0,30.0
The Transformers - The Movie,58.0,88.0,30.0
The Two Jakes,68.0,38.0,30.0
The World Before Your Feet,100.0,70.0,30.0
The World of Suzie Wong,38.0,68.0,30.0
This Means War,26.0,56.0,30.0
Three Blind Mice,80.0,50.0,30.0
Three Night Stand,60.0,30.0,30.0
"To Wong Foo, Thanks for Everything! Julie Newmar",41.0,71.0,30.0
Tony 'n' Tina's Wedding,25.0,55.0,30.0
Toy Soldiers,36.0,66.0,30.0
Transit,94.0,64.0,30.0
Trapped in Paradise,10.0,40.0,30.0
Twisted,1.0,31.0,30.0
Under the Skin,85.0,55.0,30.0
Underworld: Blood Wars,19.0,49.0,30.0
Vanilla Sky,42.0,72.0,30.0
Vatel,31.0,61.0,30.0
Welcome To Happiness,27.0,57.0,30.0
What Dreams May Come,54.0,84.0,30.0
Who Killed Cock Robin,40.0,70.0,30.0
Widows,91.0,61.0,30.0
Wild Grass (Les Herbes Folles),67.0,37.0,30.0
Winter's Tale,13.0,43.0,30.0
"You, Me and Dupree",20.0,50.0,30.0
"Yours, Mine and Ours",50.0,80.0,30.0
Zoom,3.0,33.0,30.0
iBoy,69.0,39.0,30.0
"10,000 B.C.",8.0,37.0,29.0
300,60.0,89.0,29.0
A Field in England,87.0,58.0,29.0
A Good Day to Be Black & Sexy,80.0,51.0,29.0
A Midsummer Night's Dream,91.0,62.0,29.0
Ace the Case: Manhattan Mystery,20.0,49.0,29.0
Across the Universe,53.0,82.0,29.0
Alice in Wonderland,33.0,62.0,29.0
Aliyah,83.0,54.0,29.0
Alle Anderen (Everyone Else),90.0,61.0,29.0
Alvin and the Chipmunks: The Squeakquel,20.0,49.0,29.0
An Inconvenient Sequel: Truth To Power,79.0,50.0,29.0
Angel-A,45.0,74.0,29.0
Angela's Ashes,52.0,81.0,29.0
Approaching the Unknown,43.0,14.0,29.0
Art Is...The Permanent Revolution,100.0,71.0,29.0
Bad Turn Worse,80.0,51.0,29.0
Bandolero,20.0,49.0,29.0
Battlestar Galactica,32.0,61.0,29.0
Bedtime Stories,26.0,55.0,29.0
Before We Go,27.0,56.0,29.0
Behaving Badly,0.0,29.0,29.0
Betty,90.0,61.0,29.0
Beyond a Reasonable Doubt,7.0,36.0,29.0
Big Bad Love,41.0,70.0,29.0
Big Bad Mama,71.0,42.0,29.0
Blue Streak,36.0,65.0,29.0
Boat Trip,7.0,36.0,29.0
Braid,90.0,61.0,29.0
Bride of the Wind,11.0,40.0,29.0
Brúðguminn (White Night Wedding),29.0,58.0,29.0
Captain Ron,23.0,52.0,29.0
Cas & Dylan,31.0,60.0,29.0
Cashback,48.0,77.0,29.0
Claire's Camera (La caméra de Claire),88.0,59.0,29.0
Class of Nuke 'Em High,20.0,49.0,29.0
Come And Find Me,62.0,33.0,29.0
Compliance,89.0,60.0,29.0
"Copying Beethoven, (Klang der Stille)",28.0,57.0,29.0
Couples Retreat,10.0,39.0,29.0
Daddy Longlegs,80.0,51.0,29.0
Daddy's Home 2,21.0,50.0,29.0
Dahmer,69.0,40.0,29.0
Dance of the Dead,80.0,51.0,29.0
Dark Horse,70.0,41.0,29.0
Darling Lili,40.0,69.0,29.0
Daughter of the Wolf,22.0,51.0,29.0
Dear Dictator,17.0,46.0,29.0
Delta Force 2: The Colombian Connection,11.0,40.0,29.0
Depraved,87.0,58.0,29.0
Desert Dancer,33.0,62.0,29.0
Die Fälschung (Circle of Deceit),100.0,71.0,29.0
Don't Think Twice,98.0,69.0,29.0
Don't Trip...He Ain't Through with Me Yet,45.0,74.0,29.0
Donovan's Echo,14.0,43.0,29.0
Down and Derby,22.0,51.0,29.0
Down and Out in Beverly Hills,81.0,52.0,29.0
Drop Dead Gorgeous,46.0,75.0,29.0
Ernest Rides Again,14.0,43.0,29.0
Escanaba in da Moonlight,50.0,79.0,29.0
Esto es un Robo,17.0,46.0,29.0
Evan Almighty,23.0,52.0,29.0
Fire With Fire,7.0,36.0,29.0
Fire at Sea (Fuocoammare),94.0,65.0,29.0
Flatliners,4.0,33.0,29.0
Flicka,53.0,82.0,29.0
From Justin To Kelly,10.0,39.0,29.0
God Told Me To,80.0,51.0,29.0
"Goodbye, Mr. Chips",100.0,71.0,29.0
Her Alibi,14.0,43.0,29.0
High Heels and Lowlifes,20.0,49.0,29.0
Higher Learning,45.0,74.0,29.0
Home Alone 2: Lost in New York,32.0,61.0,29.0
Honkytonk Man,93.0,64.0,29.0
Hoot,26.0,55.0,29.0
House at the End of the Street,12.0,41.0,29.0
I Married a Monster from Outer Space,86.0,57.0,29.0
I Melt with You,14.0,43.0,29.0
I Remember You (Eg Man Big),86.0,57.0,29.0
In Their Skin,45.0,16.0,29.0
Internal Affairs,88.0,59.0,29.0
Isolation,64.0,35.0,29.0
It Stains the Sands Red,67.0,38.0,29.0
Jumper,15.0,44.0,29.0
Jumpin' Jack Flash,29.0,58.0,29.0
Just Friends,42.0,71.0,29.0
Justice League: War,50.0,79.0,29.0
Juwanna Mann,10.0,39.0,29.0
"Ken Jeong: You Complete Me, Ho",29.0,0.0,29.0
Keyhole,68.0,39.0,29.0
Killing Them Softly,73.0,44.0,29.0
Kyun...! Ho Gaya Na,80.0,51.0,29.0
La Maison De La Radio,62.0,33.0,29.0
La Soga (The Butcher's Son),44.0,73.0,29.0
Ladybugs,13.0,42.0,29.0
Lassie,93.0,64.0,29.0
Lawless Heart,87.0,58.0,29.0
Laws of Attraction,18.0,47.0,29.0
Live Wire,0.0,29.0,29.0
Look Who's Talking Now,0.0,29.0,29.0
Luther,45.0,74.0,29.0
May the Devil Take You (Sebelum iblis menjemput),83.0,54.0,29.0
Milk Money,8.0,37.0,29.0
Mirrors,15.0,44.0,29.0
Most Likely to Die,40.0,11.0,29.0
My Little Pony: The Movie,48.0,77.0,29.0
Nasty Baby,68.0,39.0,29.0
Night Shift,92.0,63.0,29.0
Ninja Assassin,25.0,54.0,29.0
Not Fade Away,71.0,42.0,29.0
Ocean's 11,52.0,81.0,29.0
Ode to Joy,46.0,75.0,29.0
Once in the Life,28.0,57.0,29.0
One Missed Call,0.0,29.0,29.0
"Orgasm, Inc.",86.0,57.0,29.0
Outside Bet,0.0,29.0,29.0
Overboard,45.0,74.0,29.0
Panic,91.0,62.0,29.0
Paul Blart: Mall Cop 2,5.0,34.0,29.0
Phil,21.0,50.0,29.0
Pretty Poison,100.0,71.0,29.0
Psycho III,58.0,29.0,29.0
Purgatory House,80.0,51.0,29.0
Ready to Rumble,23.0,52.0,29.0
Red Riding Hood,10.0,39.0,29.0
Rest Stop,0.0,29.0,29.0
Ride in the Whirlwind,91.0,62.0,29.0
Ripple Effect,29.0,0.0,29.0
Road House,37.0,66.0,29.0
Robin Hood,100.0,71.0,29.0
Running with the Devil,22.0,51.0,29.0
San Francisco,100.0,71.0,29.0
Shifty,96.0,67.0,29.0
Shining Through,44.0,73.0,29.0
Shirin In Love,21.0,50.0,29.0
Shivers (They Came from Within) (The Parasite Murders),88.0,59.0,29.0
Sierra Burgess Is a Loser,61.0,32.0,29.0
Sin noticias de Dios (Don't Tempt Me),38.0,67.0,29.0
Softness of Bodies,100.0,71.0,29.0
Southbound,80.0,51.0,29.0
Spring Breakers,67.0,38.0,29.0
Stay Hungry,69.0,40.0,29.0
Steel City,83.0,54.0,29.0
Stranger by the Lake,94.0,65.0,29.0
Sunset,29.0,0.0,29.0
Susanne Bartsch: On Top,100.0,71.0,29.0
Teenage Mutant Ninja Turtles,22.0,51.0,29.0
Tell It to the Bees,48.0,77.0,29.0
The Amityville Horror,23.0,52.0,29.0
The Angry Red Planet,0.0,29.0,29.0
The Boy,67.0,38.0,29.0
The Brooklyn Brothers Beat The Best,33.0,62.0,29.0
The Brothers McMullen,89.0,60.0,29.0
The Business of Strangers,80.0,51.0,29.0
The Cool School,92.0,63.0,29.0
The Dark Tower,16.0,45.0,29.0
The Dentist,0.0,29.0,29.0
The Devil's Playground,100.0,71.0,29.0
The Dog Lover,22.0,51.0,29.0
The Duke Of Burgundy,94.0,65.0,29.0
The Father of My Children (Le pere de mes enfants),90.0,61.0,29.0
The Funhouse,67.0,38.0,29.0
The Fury,78.0,49.0,29.0
The Heart Is Deceitful Above All Things,41.0,70.0,29.0
The Homesman,81.0,52.0,29.0
The Intervention,78.0,49.0,29.0
The Jackal,23.0,52.0,29.0
The Jacket,44.0,73.0,29.0
The Little Stranger,66.0,37.0,29.0
The Lost City of Z,86.0,57.0,29.0
The Madwoman of Chaillot,20.0,49.0,29.0
The Meddler,85.0,56.0,29.0
The Missing Gun,38.0,67.0,29.0
The Myth Of The American Sleepover,81.0,52.0,29.0
The Nut Job 2: Nutty by Nature,15.0,44.0,29.0
The Opposite Sex,20.0,49.0,29.0
The Quake (Skjelvet),84.0,55.0,29.0
The Secret Lives Of Dorks,11.0,40.0,29.0
The Shanghai Gesture,100.0,71.0,29.0
The Sheltering Sky,50.0,79.0,29.0
The Star,42.0,71.0,29.0
The Stolen,0.0,29.0,29.0
The Stray,40.0,69.0,29.0
The Sunshine Makers,100.0,71.0,29.0
The Tortured,6.0,35.0,29.0
The Wild Thornberrys Movie,80.0,51.0,29.0
The Wraith,33.0,62.0,29.0
They Came Together,68.0,39.0,29.0
Tomcats,14.0,43.0,29.0
Transformers: The Last Knight,15.0,44.0,29.0
Uncle Boonmee Who Can Recall His Past Lives,89.0,60.0,29.0
Underclassman,6.0,35.0,29.0
United Red Army,93.0,64.0,29.0
Valentine's Day,18.0,47.0,29.0
Waiting For Lightning,43.0,72.0,29.0
War Child,50.0,79.0,29.0
Warning Sign,11.0,40.0,29.0
Wasted! The Story of Food Waste,100.0,71.0,29.0
Wendigo,60.0,31.0,29.0
What Women Want,0.0,29.0,29.0
Whatever It Takes,16.0,45.0,29.0
Where Hope Grows,46.0,75.0,29.0
Where Is Kyra?,81.0,52.0,29.0
Whirlpool,91.0,62.0,29.0
White Nights,46.0,75.0,29.0
Wildling,70.0,41.0,29.0
Willow,50.0,79.0,29.0
Win It All,84.0,55.0,29.0
Wolfen,75.0,46.0,29.0
Xchange,0.0,29.0,29.0
Zombi 2,40.0,69.0,29.0
12 O'clock Boys,92.0,64.0,28.0
17 Girls,67.0,39.0,28.0
3 Ninjas: High Noon at Mega Mountain,0.0,28.0,28.0
4:44 Last Day on Earth,47.0,19.0,28.0
A Dangerous Method,78.0,50.0,28.0
A Nightmare on Elm Street,15.0,43.0,28.0
A Star is Born,36.0,64.0,28.0
Above the Shadows,57.0,85.0,28.0
Adventures of Sebastian Cole,43.0,71.0,28.0
Age Of Kill,0.0,28.0,28.0
All The King's Men,12.0,40.0,28.0
American Buffalo,74.0,46.0,28.0
Angus,40.0,68.0,28.0
Armed and Dangerous,11.0,39.0,28.0
Bad Lieutenant: Port of Call New Orleans,85.0,57.0,28.0
Barbarosa,100.0,72.0,28.0
Beach Rats,85.0,57.0,28.0
Beastly,20.0,48.0,28.0
Bedtime for Bonzo,67.0,39.0,28.0
Beethoven's 4th,0.0,28.0,28.0
Ben-Hur,25.0,53.0,28.0
Blue Thunder,80.0,52.0,28.0
Boarding School,33.0,61.0,28.0
Boy Meets Girl (1984),100.0,72.0,28.0
Bronco Billy,75.0,47.0,28.0
Brother (Hermano),54.0,82.0,28.0
Burlesque,36.0,64.0,28.0
Burt's Buzz,77.0,49.0,28.0
Cadence,42.0,70.0,28.0
Cannibal,64.0,36.0,28.0
Charlie Casanova,13.0,41.0,28.0
Chlorine,8.0,36.0,28.0
Clandestine Childhood,40.0,68.0,28.0
Cobra,14.0,42.0,28.0
Crawford,100.0,72.0,28.0
Creep 2,100.0,72.0,28.0
Critical Care,59.0,31.0,28.0
Crocodile Dundee,87.0,59.0,28.0
Date Movie,7.0,35.0,28.0
Daylight,91.0,63.0,28.0
Deadly Friend,11.0,39.0,28.0
Diane,93.0,65.0,28.0
Do Not Resist,90.0,62.0,28.0
Donkey Punch,52.0,24.0,28.0
Dragonslayer,89.0,61.0,28.0
Dumbo,98.0,70.0,28.0
Dunston Checks In,12.0,40.0,28.0
Duplicity,65.0,37.0,28.0
Elvira's Haunted Hills,75.0,47.0,28.0
Enemy at the Gates,54.0,82.0,28.0
Eurotrip,47.0,75.0,28.0
Extraterrestrial,67.0,39.0,28.0
Failure to Launch,24.0,52.0,28.0
Fandango,50.0,78.0,28.0
Felt,64.0,36.0,28.0
Flu (Gamgi),33.0,61.0,28.0
Forbidden World (Mutant),60.0,32.0,28.0
Four Brothers,52.0,80.0,28.0
Four for Texas,11.0,39.0,28.0
Ginger & Rosa,78.0,50.0,28.0
Grace Unplugged,50.0,78.0,28.0
H,80.0,52.0,28.0
Hamburger Hill,100.0,72.0,28.0
Hard Sell,33.0,61.0,28.0
Hard Ticket to Hawaii,17.0,45.0,28.0
Hell House,94.0,66.0,28.0
Hell Up in Harlem,22.0,50.0,28.0
Honeymoon in Vegas,63.0,35.0,28.0
Hop,25.0,53.0,28.0
Hot Pursuit,7.0,35.0,28.0
Hotel Transylvania,44.0,72.0,28.0
Humpday,79.0,51.0,28.0
Ibiza,67.0,39.0,28.0
In Good Company,82.0,54.0,28.0
In the Fog,87.0,59.0,28.0
Islands in the Stream,88.0,60.0,28.0
It's Pat,0.0,28.0,28.0
Jacob's Ladder,5.0,33.0,28.0
K-911,17.0,45.0,28.0
Kedma,31.0,59.0,28.0
Keep the River on Your Right,78.0,50.0,28.0
Killing Zoe,36.0,64.0,28.0
King Arthur,31.0,59.0,28.0
Krrish,100.0,72.0,28.0
La belle endormie (The Sleeping Beauty),74.0,46.0,28.0
Land Ho!,82.0,54.0,28.0
Lansky,40.0,12.0,28.0
Last Ride,93.0,65.0,28.0
Leprechaun 2,0.0,28.0,28.0
Let the Devil Wear Black,57.0,29.0,28.0
Lord of the Flies,91.0,63.0,28.0
Losing Isaiah,45.0,73.0,28.0
Love & Sex,48.0,76.0,28.0
Love Is Strange,94.0,66.0,28.0
Love Wedding Marriage,0.0,28.0,28.0
Maggie,60.0,32.0,28.0
Mannequin 2: On the Move,13.0,41.0,28.0
Marjorie Prime,90.0,62.0,28.0
Marked for Death,22.0,50.0,28.0
Martin & Orloff,47.0,75.0,28.0
Meet Joe Black,53.0,81.0,28.0
Miss Congeniality 2 - Armed and Fabulous,15.0,43.0,28.0
My Dead Boyfriend,0.0,28.0,28.0
Mystery Road,92.0,64.0,28.0
"Mystery, Alaska",38.0,66.0,28.0
Nicotina,45.0,73.0,28.0
No Such Thing,30.0,58.0,28.0
Nous ne vieillirons pas ensemble (We Won't Grow Old Together),100.0,72.0,28.0
O' Horten,91.0,63.0,28.0
OKA!,71.0,43.0,28.0
Paranoia,7.0,35.0,28.0
Pauly Shore Is Dead,57.0,29.0,28.0
Pilgrimage,68.0,40.0,28.0
Pirates of the Caribbean: At Worlds End,44.0,72.0,28.0
Piñero,43.0,71.0,28.0
Police Academy 6 - City Under Siege,0.0,28.0,28.0
Rabid,73.0,45.0,28.0
Raw Faith,100.0,72.0,28.0
Redwood Highway,80.0,52.0,28.0
Ricky,63.0,35.0,28.0
Romeo Must Die,33.0,61.0,28.0
Roommates,29.0,57.0,28.0
Roseanne for President!,60.0,32.0,28.0
Russkies,14.0,42.0,28.0
Salvo,75.0,47.0,28.0
Sarah Silverman: We are Miracles,80.0,52.0,28.0
Sex and the City,49.0,77.0,28.0
Sex and the City 2,15.0,43.0,28.0
Sharknado 2: The Second One,59.0,31.0,28.0
Skid Row,83.0,55.0,28.0
Snow Falling on Cedars,40.0,68.0,28.0
Soldier Blue,43.0,71.0,28.0
Solitary Man,78.0,50.0,28.0
Spring Breakdown,55.0,27.0,28.0
Stealth,12.0,40.0,28.0
Steelyard Blues,60.0,32.0,28.0
Stone,49.0,21.0,28.0
Styx,94.0,66.0,28.0
Superstar,32.0,60.0,28.0
Surviving Picasso,32.0,60.0,28.0
Sweethearts of the Prison Rodeo,43.0,71.0,28.0
Teacher's Pet,76.0,48.0,28.0
Teenage,77.0,49.0,28.0
The Affair of the Necklace,15.0,43.0,28.0
The Ape,40.0,12.0,28.0
The Apprenticeship of Duddy Kravitz,100.0,72.0,28.0
The Back-up Plan,18.0,46.0,28.0
The Barefoot Contessa,100.0,72.0,28.0
The Beautiful Truth,47.0,75.0,28.0
The Big Easy,89.0,61.0,28.0
The Bouncer (Lukas),80.0,52.0,28.0
The Brink,84.0,56.0,28.0
The Cat o' Nine Tails (Il gatto a nove code),81.0,53.0,28.0
The Crow: City of Angels,12.0,40.0,28.0
The Decoy Bride,23.0,51.0,28.0
The Deep Blue Sea,80.0,52.0,28.0
The Devil's Candy,92.0,64.0,28.0
The Disappearance of Garcia Lorca,29.0,57.0,28.0
The Doorman,22.0,50.0,28.0
The Fighting Seabees,100.0,72.0,28.0
The Final Member,92.0,64.0,28.0
"The Golem (Der Golem, wie er in die Welt kam)",100.0,72.0,28.0
The Good Heart,30.0,58.0,28.0
The Good Son,26.0,54.0,28.0
The Great Museum,67.0,39.0,28.0
The Great New Wonderful,73.0,45.0,28.0
The Grudge 2,12.0,40.0,28.0
The Hallow (The Woods),71.0,43.0,28.0
The Haunting in Connecticut,17.0,45.0,28.0
The Hills Have Eyes 2,12.0,40.0,28.0
The Hoax,86.0,58.0,28.0
The Life Before Her Eyes,23.0,51.0,28.0
The Lookalike,20.0,48.0,28.0
The Man Who Knew Too Little,41.0,69.0,28.0
The Mephisto Waltz,67.0,39.0,28.0
The Messenger: The Story of Joan of Arc,30.0,58.0,28.0
The Old Dark House,100.0,72.0,28.0
The Ones Below,75.0,47.0,28.0
The Order,0.0,28.0,28.0
The Overnight,82.0,54.0,28.0
The Overture,60.0,88.0,28.0
The Perfect Score,16.0,44.0,28.0
The Ringer,40.0,68.0,28.0
The Rules of Attraction,43.0,71.0,28.0
The Sandlot,61.0,89.0,28.0
The Scarlet Letter,13.0,41.0,28.0
The Spirit of '76,80.0,52.0,28.0
The Spy Next Door,12.0,40.0,28.0
The Sting II,0.0,28.0,28.0
The Stoning of Soraya M.,59.0,87.0,28.0
The Substitute 2: School's Out,0.0,28.0,28.0
The Town That Dreaded Sundown,68.0,40.0,28.0
The Truth (A Dark Truth),8.0,36.0,28.0
The Weekend,85.0,57.0,28.0
The Wolf's Call (Le chant du loup),100.0,72.0,28.0
These Girls,73.0,45.0,28.0
They Call It Myanmar: Lifting The Curtain,100.0,72.0,28.0
Things to Come (L'avenir),99.0,71.0,28.0
This Is Not a Film,97.0,69.0,28.0
This So-Called Disaster,90.0,62.0,28.0
Three Came Home,100.0,72.0,28.0
Three Men and a Baby (3 Men and a Baby),75.0,47.0,28.0
Tig Notaro: Happy to Be Here,100.0,72.0,28.0
To Gillian on Her 37th Birthday,14.0,42.0,28.0
Top Gun,55.0,83.0,28.0
Transsiberian,93.0,65.0,28.0
UglyDolls,28.0,56.0,28.0
Underdog,14.0,42.0,28.0
Vertige (High Lane),60.0,32.0,28.0
Videocracy,67.0,39.0,28.0
Wal-Mart: The High Cost of Low Price,93.0,65.0,28.0
War Story,50.0,22.0,28.0
War of the Worlds: Goliath,17.0,45.0,28.0
Welcome to Me,74.0,46.0,28.0
"What Did You Do in the War, Daddy?",45.0,73.0,28.0
What Just Happened?,50.0,22.0,28.0
When Harry Tries to Marry,13.0,41.0,28.0
Who the #$&% Is Jackson Pollock?,100.0,72.0,28.0
Wide Awake,80.0,52.0,28.0
Windfall,72.0,44.0,28.0
X Games 3D: The Movie,38.0,66.0,28.0
Yella,81.0,53.0,28.0
1 Night (One Night),33.0,60.0,27.0
14 Hours,100.0,73.0,27.0
3 Holes and a Smoking Gun,40.0,67.0,27.0
A Plumm Summer,20.0,47.0,27.0
A Screaming Man,88.0,61.0,27.0
Abominable,67.0,40.0,27.0
Adventureland,88.0,61.0,27.0
After the Dark,71.0,44.0,27.0
All Nighter,8.0,35.0,27.0
American Assassin,34.0,61.0,27.0
Angel of Mine,68.0,95.0,27.0
Answers to Nothing,9.0,36.0,27.0
Atrocious,56.0,29.0,27.0
Bad Seed,20.0,47.0,27.0
Bakery in Brooklyn (My Bakery in Brooklyn),43.0,16.0,27.0
Barry,80.0,53.0,27.0
Batman: Return Of The Caped Crusaders,94.0,67.0,27.0
Beach Blanket Bingo,80.0,53.0,27.0
Beirut,82.0,55.0,27.0
Best Men,13.0,40.0,27.0
Big Momma's House,30.0,57.0,27.0
Black Irish,31.0,58.0,27.0
Black Rock,51.0,24.0,27.0
Blankman,13.0,40.0,27.0
Blood Diamond,63.0,90.0,27.0
Bob & Carol & Ted & Alice,93.0,66.0,27.0
Brother Bear,37.0,64.0,27.0
Bug,61.0,34.0,27.0
CHIPS,18.0,45.0,27.0
Can't Stand Losing You,35.0,62.0,27.0
Captain Underpants: The First Epic Movie (Captain Underpants),88.0,61.0,27.0
Carriers,66.0,39.0,27.0
Cedar Rapids,86.0,59.0,27.0
Chaos Theory,31.0,58.0,27.0
Chelsea on the Rocks,71.0,44.0,27.0
Clue,59.0,86.0,27.0
Come Out And Play,50.0,23.0,27.0
Confessions of a Superhero,100.0,73.0,27.0
Cop Car,80.0,53.0,27.0
Cradle 2 the Grave,25.0,52.0,27.0
Crocodile Dundee II,11.0,38.0,27.0
Cruel Intentions,54.0,81.0,27.0
Cry_Wolf,24.0,51.0,27.0
Cyrus,80.0,53.0,27.0
Darkness,4.0,31.0,27.0
Divergent,42.0,69.0,27.0
Duets,21.0,48.0,27.0
Dying Breed,50.0,23.0,27.0
Epic Movie,2.0,29.0,27.0
Every Time I Die,100.0,73.0,27.0
Everyday People,67.0,40.0,27.0
Everything's Cool,50.0,77.0,27.0
Fantastic Voyage,94.0,67.0,27.0
Father of Invention,0.0,27.0,27.0
Fired Up,25.0,52.0,27.0
Flash Point,40.0,67.0,27.0
